page,base,target,last_price,volume_usd,bid_ask_spread,trust_score,market,coin_id,target_coin_id,trading_pair,Volume,liquidity_score,trust_grade
16,SSNC,WETH,8.032344855e-08,4.47,0.614175,red,Uniswap V3 (Ethereum),satoshisync,weth,SSNC/WETH,$4,0.0,D
16,0X6361F3...,WETH,8.358888182e-08,1.21,0.613671,red,Uniswap V3 (Ethereum),probably-nothing,weth,0X6361F3.../WETH,$1,0.0,D
16,KNG,USDT,1.7228970426,8.59,0.613687,red,Uniswap V3 (Ethereum),kanga-exchange,tether,KNG/USDT,$9,0.0,D
16,MPL,WETH,0.0002210042431,5.48,0.655087,red,Uniswap V3 (Ethereum),maple,weth,MPL/WETH,$5,0.0,D
16,0XE635EF...,WETH,3.875254045e-08,26.42,0.614871,red,Uniswap V3 (Ethereum),defispot,weth,0XE635EF.../WETH,$26,0.0,D
16,0X605D26...,USDC,1.0001847916,33.69,0.61632,red,Uniswap V3 (Ethereum),digital-standard-unit,usd-coin,0X605D26.../USDC,$34,0.0,D
16,0X490BD6...,WETH,1.077463753e-07,102.02,0.621191,red,Uniswap V3 (Ethereum),bugs-bunny,weth,0X490BD6.../WETH,$102,0.0,D
16,0XAD913D...,WETH,1.092609938e-07,7.22,0.616057,red,Uniswap V3 (Ethereum),mfers,weth,0XAD913D.../WETH,$7,0.0,D
16,0X18E5F9...,WETH,0.0649446795,9.93,0.647742,red,Uniswap V3 (Ethereum),wrapped-cellmates,weth,0X18E5F9.../WETH,$10,0.0,D
16,PARTY,WETH,3.43500845e-07,4.15,0.613494,red,Uniswap V3 (Ethereum),maximus-pool-party,weth,PARTY/WETH,$4,0.0,D
16,BOO,WETH,8.692944816e-09,7.42,0.617263,red,Uniswap V3 (Ethereum),boo-2,weth,BOO/WETH,$7,0.0,D
16,UBT,WETH,3.633993778e-06,14.22,0.623955,red,Uniswap V3 (Ethereum),unibright,weth,UBT/WETH,$14,0.0,D
16,ZIK,WBTC,1.745300351e-09,112.09,0.624573,red,Uniswap V3 (Ethereum),zik-coin,wrapped-bitcoin,ZIK/WBTC,$112,0.0,D
16,BANK,WETH,0.0001312317258,39.4,0.621437,red,Uniswap V3 (Ethereum),float-protocol,weth,BANK/WETH,$39,0.0,D
16,0XF197FF...,USDT,0.04829380607,24.14,0.615735,red,Uniswap V3 (Ethereum),mxnb,tether,0XF197FF.../USDT,$24,0.0,D
16,$MaxETH,WETH,4.298414641e-10,68.6,0.613863,red,Uniswap V3 (Ethereum),max-on-eth,weth,$MaxETH/WETH,$69,0.0,D
16,IZE,WETH,4.033637873e-08,205.66,0.642253,red,Uniswap V3 (Ethereum),galvan,weth,IZE/WETH,$206,0.0,D
16,0X2015BC...,WETH,3.637056148e-09,4.49,0.620897,red,Uniswap V3 (Ethereum),weth-hedz,weth,0X2015BC.../WETH,$4,0.0,D
16,0X43D7E6...,WETH,4.541354325e-08,26.9,0.623036,red,Uniswap V3 (Ethereum),shiba-saga,weth,0X43D7E6.../WETH,$27,0.0,D
16,FEI,USDC,0.9993058042,20.88,0.767821,red,Uniswap V3 (Ethereum),fei-usd,usd-coin,FEI/USDC,$21,0.0,D
16,NOOB,WETH,2.08378e-08,475.32,1.375657,red,Uniswap V3 (Ethereum),noob,weth,NOOB/WETH,$475,0.0,D
16,0XED1DDC...,WETH,0.0005128729803,11.13,0.620702,red,Uniswap V3 (Ethereum),intelligence-on-chain,weth,0XED1DDC.../WETH,$11,0.0,D
16,0XC18B4C...,WETH,3.585786062e-07,234.32,0.732243,red,Uniswap V3 (Ethereum),booh-world,weth,0XC18B4C.../WETH,$234,0.0,D
16,HOPE,USDT,0.5566144776,7.46,0.683851,red,Uniswap V3 (Ethereum),hope-2,tether,HOPE/USDT,$7,0.0,D
16,0XD2287A...,WETH,1.112544319e-10,233.14,0.760454,red,Uniswap V3 (Ethereum),babywhale,weth,0XD2287A.../WETH,$233,0.0,D
16,NUT,WETH,8.069613105e-12,133.99,0.656142,red,Uniswap V3 (Ethereum),nutcoin-meme,weth,NUT/WETH,$134,0.0,D
16,PINEOWL,WETH,7.975036345e-09,10.57,0.623702,red,Uniswap V3 (Ethereum),pineapple-owl,weth,PINEOWL/WETH,$11,0.0,D
16,0X69A1E6...,WETH,4.335991072e-08,87.37,0.652888,red,Uniswap V3 (Ethereum),param,weth,0X69A1E6.../WETH,$87,0.0,D
16,0XBBFF34...,WETH,2.505679719e-07,3.3,0.617843,red,Uniswap V3 (Ethereum),leverj-gluon,weth,0XBBFF34.../WETH,$3,0.0,D
16,0X893C47...,WETH,2.418104288e-06,17.08,0.64805,red,Uniswap V3 (Ethereum),error-404,weth,0X893C47.../WETH,$17,0.0,D
16,ISK,USDT,0.00415215944,12.41,0.62929,red,Uniswap V3 (Ethereum),iskra-token,tether,ISK/USDT,$12,0.0,D
16,XEN,VMPX,8.39030068e-06,82.16,0.642368,red,Uniswap V3 (Ethereum),xen-crypto,vmpx-erc20,XEN/VMPX,$82,0.0,D
16,XI,WETH,3.060885608e-07,9.36,0.641733,red,Uniswap V3 (Ethereum),xi-token,weth,XI/WETH,$9,0.0,D
16,USDC,SNX,1.4980362246,3.07,0.624177,red,Uniswap V3 (Ethereum),usd-coin,havven,USDC/SNX,$3,0.0,D
16,PSYOP,USDC,4.131917321e-05,71.93,0.623873,red,Uniswap V3 (Ethereum),psyop,usd-coin,PSYOP/USDC,$72,0.0,D
16,0XF8C76D...,WETH,1.189694621e-11,2.52,0.627844,red,Uniswap V3 (Ethereum),l,weth,0XF8C76D.../WETH,$3,0.0,D
16,0X1B887C...,WETH,2.140570477e-07,23.56,0.635586,red,Uniswap V3 (Ethereum),gearup,weth,0X1B887C.../WETH,$24,0.0,D
16,BCNT,USDT,0.001086927112,56.22,0.638703,red,Uniswap V3 (Ethereum),bincentive,tether,BCNT/USDT,$56,0.0,D
16,SLR,WETH,8.622303144e-06,13.1,0.618321,red,Uniswap V3 (Ethereum),solarcoin,weth,SLR/WETH,$13,0.0,D
16,0X37DBA5...,WETH,2.597443322e-08,6.44,0.630552,red,Uniswap V3 (Ethereum),melon-2,weth,0X37DBA5.../WETH,$6,0.0,D
16,0X89AB32...,WETH,3.969172888e-07,25.5,0.61821,red,Uniswap V3 (Ethereum),pnetwork,weth,0X89AB32.../WETH,$26,0.0,D
16,VADER,WETH,4.862278227e-09,43.32,0.715755,red,Uniswap V3 (Ethereum),vader-protocol,weth,VADER/WETH,$43,0.0,D
16,0X0E58ED...,WETH,7.03221161e-08,54.51,0.629114,red,Uniswap V3 (Ethereum),relite-finance,weth,0X0E58ED.../WETH,$55,0.0,D
16,0X58CB30...,WETH,1.790163401e-06,1.62,0.616953,red,Uniswap V3 (Ethereum),zyncoin,weth,0X58CB30.../WETH,$2,0.0,D
16,0X6992E2...,WETH,2.199707671e-09,51.84,0.627852,red,Uniswap V3 (Ethereum),munky,weth,0X6992E2.../WETH,$52,0.0,D
16,0X89020F...,USDC,0.0001497788829,29.64,0.623529,red,Uniswap V3 (Ethereum),edenchain,usd-coin,0X89020F.../USDC,$30,0.0,D
16,ICHI,WETH,9.537246222e-05,1.027,0.616988,red,Uniswap V3 (Ethereum),ichi-farm,weth,ICHI/WETH,$1,0.0,D
16,FNCT,USDC,0.001542791953,12.74,0.636771,red,Uniswap V3 (Ethereum),financie-token,usd-coin,FNCT/USDC,$13,0.0,D
16,VMPX,WETH,8.059829755e-07,8.56,0.643187,red,Uniswap V3 (Ethereum),vmpx-erc20,weth,VMPX/WETH,$9,0.0,D
16,USEU,USDT,0.926733,1.85,0.617413,red,Uniswap V3 (Ethereum),nexus-pro-useu,tether,USEU/USDT,$2,0.0,D
16,0X0B498F...,WBTC,0.0005266233952,227.19,1.195585,red,Uniswap V3 (Ethereum),btc-2x-flexible-leverage-index,wrapped-bitcoin,0X0B498F.../WBTC,$227,0.0,D
16,0X346B46...,WETH,2.083517194e-07,92.03,0.684704,red,Uniswap V3 (Ethereum),storagechain,weth,0X346B46.../WETH,$92,0.0,D
16,APE,WETH,0.0001339195511,7.73,0.636264,red,Uniswap V3 (Ethereum),apecoin,weth,APE/WETH,$8,0.0,D
16,TALK,WETH,2.44934388e-05,5.89,0.626928,red,Uniswap V3 (Ethereum),cryptalk-2,weth,TALK/WETH,$6,0.0,D
16,SHIB,ZIK,0.06366840734,34.5,0.678136,red,Uniswap V3 (Ethereum),shiba-inu,zik-coin,SHIB/ZIK,$34,0.0,D
16,0XE99429...,WETH,2.215755516e-09,77.95,0.647686,red,Uniswap V3 (Ethereum),kuka,weth,0XE99429.../WETH,$78,0.0,D
16,0X601581...,WETH,2.138862513e-08,56.54,0.639608,red,Uniswap V3 (Ethereum),hyper-3,weth,0X601581.../WETH,$57,0.0,D
16,UFO,WETH,8.631042583e-11,5.24,0.7042,red,Uniswap V3 (Ethereum),ufo-gaming,weth,UFO/WETH,$5,0.0,D
16,DINU,WETH,1.42869699e-13,72.28,0.690214,red,Uniswap V3 (Ethereum),dogey-inu,weth,DINU/WETH,$72,0.0,D
16,⌘,WETH,3.452736561e-07,26.43,0.657539,red,Uniswap V3 (Ethereum),nani,weth,⌘/WETH,$26,0.0,D
16,0XF5D791...,WETH,2.660241007e-09,43.65,0.637363,red,Uniswap V3 (Ethereum),book-of-bitcoin,weth,0XF5D791.../WETH,$44,0.0,D
16,0XF94B5C...,USDC,0.0008920904576,23.48,0.651995,red,Uniswap V3 (Ethereum),yield-app,usd-coin,0XF94B5C.../USDC,$23,0.0,D
16,XGN,WETH,5.022950949e-08,88.31,0.729016,red,Uniswap V3 (Ethereum),0xgen,weth,XGN/WETH,$88,0.0,D
16,0X249FC4...,WETH,8.704305799e-07,16.82,0.647121,red,Uniswap V3 (Ethereum),dinoshi,weth,0X249FC4.../WETH,$17,0.0,D
16,0X9749AC...,WETH,7.539482374e-06,15.73,0.651063,red,Uniswap V3 (Ethereum),retard-coin,weth,0X9749AC.../WETH,$16,0.0,D
16,DVT,WETH,6.309721437e-07,15.19,0.627025,red,Uniswap V3 (Ethereum),safestake,weth,DVT/WETH,$15,0.0,D
16,JAM,WETH,2.130383655e-08,1.51,0.623723,red,Uniswap V3 (Ethereum),geojam,weth,JAM/WETH,$2,0.0,D
16,0X064202...,USDC,0.9227503486,14.11,0.628137,red,Uniswap V3 (Ethereum),h2o,usd-coin,0X064202.../USDC,$14,0.0,D
16,0XD8F146...,WETH,1.303783233e-08,11.73,0.728021,red,Uniswap V3 (Ethereum),sail-2,weth,0XD8F146.../WETH,$12,0.0,D
16,0X24AE12...,WETH,9.149839232e-09,34.68,0.672082,red,Uniswap V3 (Ethereum),empty-set-share,weth,0X24AE12.../WETH,$35,0.0,D
16,SENATE,WETH,1.599332084e-06,3.42,0.628556,red,Uniswap V3 (Ethereum),senate,weth,SENATE/WETH,$3,0.0,D
16,0X50BC2E...,WETH,4.365328572e-09,27.09,0.655668,red,Uniswap V3 (Ethereum),carvertical,weth,0X50BC2E.../WETH,$27,0.0,D
16,0X30F7C8...,WETH,6.419645582e-06,134.74,1.006657,red,Uniswap V3 (Ethereum),flooring-protocol-micropudgypenguins,weth,0X30F7C8.../WETH,$135,0.0,D
16,EURe,USDC,1.1688701583,136.33,1.11121,red,Uniswap V3 (Ethereum),monerium-eur-money,usd-coin,EURe/USDC,$136,0.0,D
16,0XACFE45...,WETH,3.257131843e-06,1.21,0.629878,red,Uniswap V3 (Ethereum),megabonk,weth,0XACFE45.../WETH,$1,0.0,D
16,BEARDY,0X5362CA...,2.736510103,65.0,0.709457,red,Uniswap V3 (Ethereum),beardy-dragon,dejitaru-hoshi,BEARDY/0X5362CA...,$65,0.0,D
16,0X31B2C5...,VOLT,0.03268639262,27.01,0.663832,red,Uniswap V3 (Ethereum),eden-2,volt-win,0X31B2C5.../VOLT,$27,0.0,D
16,wCOMAI,WETH,2.241709111e-06,119.33,0.936814,red,Uniswap V3 (Ethereum),commune-ai,weth,wCOMAI/WETH,$119,0.0,D
16,0X3700AD...,USDT,0.003048010782,3.49,0.657463,red,Uniswap V3 (Ethereum),hidoodles,tether,0X3700AD.../USDT,$3,0.0,D
16,GEC,WETH,1.672484301e-06,1.52,0.632702,red,Uniswap V3 (Ethereum),geometric-energy-corporation,weth,GEC/WETH,$2,0.0,D
16,0X680377...,USDC,1.1090724907,194.37,2.031025,red,Uniswap V3 (Ethereum),par-stablecoin,usd-coin,0X680377.../USDC,$194,0.0,D
16,0X9FD22A...,WETH,1.090754291e-06,3.79,0.629038,red,Uniswap V3 (Ethereum),jefe,weth,0X9FD22A.../WETH,$4,0.0,D
16,0X65CCD7...,USDT,0.05097568843,11.87,0.637132,red,Uniswap V3 (Ethereum),nestree,tether,0X65CCD7.../USDT,$12,0.0,D
16,BCNT,WETH,2.406691624e-07,58.78,0.744634,red,Uniswap V3 (Ethereum),bincentive,weth,BCNT/WETH,$59,0.0,D
16,0XB8A435...,WETH,3.685228137e-09,24.01,0.684867,red,Uniswap V3 (Ethereum),memeinator,weth,0XB8A435.../WETH,$24,0.0,D
16,TSUKA,WETH,1.066122178e-06,1.4,0.654047,red,Uniswap V3 (Ethereum),dejitaru-tsuka,weth,TSUKA/WETH,$1,0.0,D
16,THE,WETH,1.044940568e-07,29.35,0.762468,red,Uniswap V3 (Ethereum),the-protocol,weth,THE/WETH,$29,0.0,D
17,0X273B8E...,WETH,3.745854091e-09,9.52,0.664509,red,Uniswap V3 (Ethereum),rabbit-games,weth,0X273B8E.../WETH,$10,0.0,D
17,RSR,USDC,0.00847657847,71.19,0.886106,red,Uniswap V3 (Ethereum),reserve-rights-token,usd-coin,RSR/USDC,$71,0.0,D
17,0X71A28F...,WETH,4.174142238e-07,1.79,0.642591,red,Uniswap V3 (Ethereum),lunchdao,weth,0X71A28F.../WETH,$2,0.0,D
17,SMT,USDC,0.1060309822,1.059,0.640823,red,Uniswap V3 (Ethereum),swarm-markets,usd-coin,SMT/USDC,$1,0.0,D
17,ORA,0XE50189...,1776.19518715,59.27,0.843135,red,Uniswap V3 (Ethereum),ora-coin,ora-protocol,ORA/0XE50189...,$59,0.0,D
17,SOS,WETH,7.885389863e-13,38.19,1.196571,red,Uniswap V3 (Ethereum),opendao,weth,SOS/WETH,$38,0.0,D
17,0XE8E06A...,WETH,2.674115909e-06,57.38,0.83345,red,Uniswap V3 (Ethereum),feyorra,weth,0XE8E06A.../WETH,$57,0.0,D
17,Speed,WETH,1.063980501e-07,46.78,0.807225,red,Uniswap V3 (Ethereum),lightspeed,weth,Speed/WETH,$47,0.0,D
17,BERRY,WETH,4.478315006e-08,49.19,0.877166,red,Uniswap V3 (Ethereum),rentberry,weth,BERRY/WETH,$49,0.0,D
17,DAVE,WETH,1.762410023e-14,7.28,0.6533,red,Uniswap V3 (Ethereum),dave-coin,weth,DAVE/WETH,$7,0.0,D
17,BUSD,WETH,0.0002392108722,1.29,0.673713,red,Uniswap V3 (Ethereum),binance-usd,weth,BUSD/WETH,$1,0.0,D
17,0XDA7C08...,WETH,0.002404482692,38.52,1.229548,red,Uniswap V3 (Ethereum),jaypegggers,weth,0XDA7C08.../WETH,$39,0.0,D
17,DNA,WETH,4.864948245e-07,2.1,0.714481,red,Uniswap V3 (Ethereum),encrypgen,weth,DNA/WETH,$2,0.0,D
17,0XD105C4...,WETH,2.333230365e-06,3.23,0.64926,red,Uniswap V3 (Ethereum),nutcash,weth,0XD105C4.../WETH,$3,0.0,D
17,0X72A9B1...,WETH,2.670199039e-07,2.83,0.6842,red,Uniswap V3 (Ethereum),florence-finance-medici,weth,0X72A9B1.../WETH,$3,0.0,D
17,0XF280B1...,WETH,3.05388396e-11,18.01,0.803942,red,Uniswap V3 (Ethereum),asteroid-shiba,weth,0XF280B1.../WETH,$18,0.0,D
17,beraSTONE,WETH,0.9968830273,1.53,0.681375,red,Uniswap V3 (Ethereum),stakestone-berachain-vault-token,weth,beraSTONE/WETH,$2,0.0,D
17,$MONG,WETH,9.048484289e-13,17.08,0.752505,red,Uniswap V3 (Ethereum),mongcoin,weth,$MONG/WETH,$17,0.0,D
17,AMC,WETH,6.036171016e-13,11.92,0.793765,red,Uniswap V3 (Ethereum),amc-3,weth,AMC/WETH,$12,0.0,D
17,0X6368E1...,WETH,1.376301893e-07,13.37,0.701853,red,Uniswap V3 (Ethereum),tap,weth,0X6368E1.../WETH,$13,0.0,D
17,TORN,WETH,0.0025150745,2.2,0.673921,red,Uniswap V3 (Ethereum),tornado-cash,weth,TORN/WETH,$2,0.0,D
17,QUA,DAI,0.001058606532,44.17,0.843369,red,Uniswap V3 (Ethereum),quasacoin,dai,QUA/DAI,$44,0.0,D
17,LYXe,WETH,0.0002644027372,5.49,0.670283,red,Uniswap V3 (Ethereum),lukso-token,weth,LYXe/WETH,$5,0.0,D
17,XMON,WETH,0.08072503083,3.19,1.091133,red,Uniswap V3 (Ethereum),xmon,weth,XMON/WETH,$3,0.0,D
17,0XAD5FE5...,WETH,2.504600301e-11,6.61,0.674713,red,Uniswap V3 (Ethereum),tronclassic,weth,0XAD5FE5.../WETH,$7,0.0,D
17,0X122333...,WETH,1.835971587e-07,1.89,0.67146,red,Uniswap V3 (Ethereum),grow,weth,0X122333.../WETH,$2,0.0,D
17,JANNY,WETH,2.087821264e-09,9.97,0.691543,red,Uniswap V3 (Ethereum),janny,weth,JANNY/WETH,$10,0.0,D
17,0XA4FC78...,WETH,8.653741359e-09,9.65,0.748922,red,Uniswap V3 (Ethereum),ketamine,weth,0XA4FC78.../WETH,$10,0.0,D
17,0X2D869A...,WETH,3.339680491e-07,36.48,0.972558,red,Uniswap V3 (Ethereum),oraidex,weth,0X2D869A.../WETH,$36,0.0,D
17,VEXT,USDT,0.002024166198,34.06,1.030371,red,Uniswap V3 (Ethereum),veloce-vext,tether,VEXT/USDT,$34,0.0,D
17,PSWAP,WETH,2.649751728e-08,2.34,0.688527,red,Uniswap V3 (Ethereum),polkaswap,weth,PSWAP/WETH,$2,0.0,D
17,0XDDB342...,WETH,1.220022084e-05,2.1,0.784165,red,Uniswap V3 (Ethereum),coti,weth,0XDDB342.../WETH,$2,0.0,D
17,SHIK,WETH,3.27317117e-13,13.87,0.747439,red,Uniswap V3 (Ethereum),shikoku,weth,SHIK/WETH,$14,0.0,D
17,0X777172...,WETH,7.431406017e-06,1.14,0.68341,red,Uniswap V3 (Ethereum),solidlydex,weth,0X777172.../WETH,$1,0.0,D
17,DRAGGY,WETH,2.362769771e-13,4.71,0.708088,red,Uniswap V3 (Ethereum),draggy-cto,weth,DRAGGY/WETH,$5,0.0,D
17,BEARDY,NEMO,1.08469133,8.12,0.739565,red,Uniswap V3 (Ethereum),beardy-dragon,nemo-sum,BEARDY/NEMO,$8,0.0,D
17,0XBF4A2D...,UNI,1.018985253e-06,5.59,0.709415,red,Uniswap V3 (Ethereum),ethereum-money,uniswap,0XBF4A2D.../UNI,$6,0.0,D
17,0X3E9C3D...,WETH,9.221540951e-15,13.3,1.000043,red,Uniswap V3 (Ethereum),frogs,weth,0X3E9C3D.../WETH,$13,0.0,D
17,xpr,WETH,1.350359987e-06,4.98,0.73029,red,Uniswap V3 (Ethereum),proton,weth,xpr/WETH,$5,0.0,D
17,0XF5207A...,WETH,9.387719292e-08,9.66,0.807515,red,Uniswap V3 (Ethereum),chains-of-war,weth,0XF5207A.../WETH,$10,0.0,D
17,LANDWU,WETH,1.638944281e-13,1.62,0.69113,red,Uniswap V3 (Ethereum),land-wu,weth,LANDWU/WETH,$2,0.0,D
17,SUIAGENT,USDT,1.068646661e-05,21.03,0.979274,red,Uniswap V3 (Ethereum),aisui,tether,SUIAGENT/USDT,$21,0.0,D
17,Neiro,WETH,8.867489447e-08,1.65,0.695531,red,Uniswap V3 (Ethereum),neiro-3,weth,Neiro/WETH,$2,0.0,D
17,wCFG,WETH,7.429680289e-05,0.884335,0.696184,red,Uniswap V3 (Ethereum),wrapped-centrifuge,weth,wCFG/WETH,$1,0.0,D
17,GRAI,WETH,0.0002439821221,3.27,0.696474,red,Uniswap V3 (Ethereum),grai,weth,GRAI/WETH,$3,0.0,D
17,ORA,0XE50189...,1866.3572215116,2.02,0.764089,red,Uniswap V3 (Ethereum),ora-coin,ora-protocol,ORA/0XE50189...,$2,0.0,D
17,0XE973E4...,WETH,1.652937199e-10,5.19,0.985068,red,Uniswap V3 (Ethereum),adreward,weth,0XE973E4.../WETH,$5,0.0,D
17,0X347A96...,PLSB,2.2481784116,23.62,1.076848,red,Uniswap V3 (Ethereum),asic-token,pulsebitcoin,0X347A96.../PLSB,$24,0.0,D
17,0XE410FB...,WETH,3.849980358e-11,9.72,1.444647,red,Uniswap V3 (Ethereum),sesterce,weth,0XE410FB.../WETH,$10,0.0,D
17,0X1A3496...,USDC,0.001629453555,1.62,0.7931,red,Uniswap V3 (Ethereum),deapcoin,usd-coin,0X1A3496.../USDC,$2,0.0,D
17,PNDC,WETH,3.382006573e-11,1.55,1.200794,red,Uniswap V3 (Ethereum),pond-coin,weth,PNDC/WETH,$2,0.0,D
17,0X3301EE...,WETH,1.376283953e-11,1.4,0.781495,red,Uniswap V3 (Ethereum),akita-inu,weth,0X3301EE.../WETH,$1,0.0,D
17,0X9727EA...,WETH,2.982307433e-11,2.92,0.746403,red,Uniswap V3 (Ethereum),arky,weth,0X9727EA.../WETH,$3,0.0,D
17,ICHI,BIT,0.3253900568,12.91,1.048744,red,Uniswap V3 (Ethereum),ichi-farm,bitdao,ICHI/BIT,$13,0.0,D
17,XYO,WBTC,8.979147322e-08,6.25,0.907927,red,Uniswap V3 (Ethereum),xyo-network,wrapped-bitcoin,XYO/WBTC,$6,0.0,D
17,GOVI,WETH,5.310494338e-06,10.8,1.112024,red,Uniswap V3 (Ethereum),govi,weth,GOVI/WETH,$11,0.0,D
17,0XFFBF31...,WETH,1.701688679e-07,26.21,2.088623,red,Uniswap V3 (Ethereum),voltage,weth,0XFFBF31.../WETH,$26,0.0,D
17,triangle,WETH,3.040736438e-08,7.48,1.105725,red,Uniswap V3 (Ethereum),dancing-triangle-2,weth,triangle/WETH,$7,0.0,D
17,HDRN,WETH,7.918129059e-12,28.62,2.05579,red,Uniswap V3 (Ethereum),hedron,weth,HDRN/WETH,$29,0.0,D
17,TRIBE,FEI,0.6089754611,20.81,1.700495,red,Uniswap V3 (Ethereum),tribe-2,fei-usd,TRIBE/FEI,$21,0.0,D
17,EGOD,WETH,2.643551595e-11,1.93,0.904514,red,Uniswap V3 (Ethereum),egodcoin,weth,EGOD/WETH,$2,0.0,D
17,USACOIN,WETH,1.519947345e-06,9.27,1.169819,red,Uniswap V3 (Ethereum),usacoin,weth,USACOIN/WETH,$9,0.0,D
17,0XFF836A...,WETH,1.055565251e-08,2.44,0.791225,red,Uniswap V3 (Ethereum),real-smurf-cat,weth,0XFF836A.../WETH,$2,0.0,D
17,SDAO,WETH,9.198478391e-06,7.28,1.152587,red,Uniswap V3 (Ethereum),singularitydao,weth,SDAO/WETH,$7,0.0,D
17,0XB42720...,USDT,1.2219995,2.44,1.159303,red,Uniswap V3 (Ethereum),cryptofranc,tether,0XB42720.../USDT,$2,0.0,D
17,WX,USDT,9.941525873e-05,2.35,1.004927,red,Uniswap V3 (Ethereum),weave6,tether,WX/USDT,$2,0.0,D
17,0X23D894...,WETH,8.284568089e-09,1.28,1.042668,red,Uniswap V3 (Ethereum),intellix,weth,0X23D894.../WETH,$1,0.0,D
17,0X15B543...,WETH,3.135381034e-07,2.39,1.20415,red,Uniswap V3 (Ethereum),student-coin,weth,0X15B543.../WETH,$2,0.0,D
17,0X35A532...,USDC,0.235393166,32.99,10.475654,red,Uniswap V3 (Ethereum),wrapped-dogecoin,usd-coin,0X35A532.../USDC,$33,0.0,D
17,USDT,0XDFBC90...,9376.2967526814,9.02,25.616125,red,Uniswap V3 (Ethereum),tether,jobchain,USDT/0XDFBC90...,$9,0.0,D
17,0X1FFE8A...,WETH,1.195934274e-07,1.23,48.349008,red,Uniswap V3 (Ethereum),metroverse,weth,0X1FFE8A.../WETH,$1,0.0,D
17,USDC,0XE9B076...,33.8272753385,22.01,159.527627,red,Uniswap V3 (Ethereum),usd-coin,unification,USDC/0XE9B076...,$22,0.0,D
17,0XB0AC2B...,WETH,1.85942062e-12,6648.08,-258.876026,red,Uniswap V3 (Ethereum),shiro-neko-2,weth,0XB0AC2B.../WETH,"$6,648",0.0,D
17,USDC,NEURON,2823.4298172724,71536.0,-200.508942,red,Uniswap V3 (Ethereum),usd-coin,cerebrum-dao,USDC/NEURON,"$71,536",0.03,D
17,0X80AC24...,USDC,1.1189968861,94343.0,-200.569053,red,Uniswap V3 (Ethereum),syrupusdc,usd-coin,0X80AC24.../USDC,"$94,343",0.04,D
17,CRYO,WETH,0.0001661443014,22900.0,0.704607,,Uniswap V3 (Ethereum),cryodao,weth,CRYO/WETH,"$22,900",0.01,D
17,BONE,TREAT,115.2019393205,11214.9,2.078999,,Uniswap V3 (Ethereum),bone-shibaswap,shiba-inu-treat,BONE/TREAT,"$11,215",0.0,D
17,AAVE,WETH,0.06781697763,1.19,0.606685,,Uniswap V3 (Ethereum),aave,weth,AAVE/WETH,$1,0.0,D
17,0X12652C...,WETH,6.989781665e-07,6.06,-200.401606,,Uniswap V3 (Ethereum),entangle,weth,0X12652C.../WETH,$6,0.0,D
17,FSN,FakeAI,7.7738486676,57.58,0.613173,yellow,Uniswap V3 (Ethereum),fsn,deepfakeai,FSN/FakeAI,$58,0.0,D
17,0X3010CC...,WETH,3.281598928e-05,17146.08,37.494149,yellow,Uniswap V3 (Ethereum),gems-vip,weth,0X3010CC.../WETH,"$17,146",0.01,D
17,WILD,WETH,9.110915224e-05,2.66,0.639951,yellow,Uniswap V3 (Ethereum),wilder-world,weth,WILD/WETH,$3,0.0,D
17,wstETH,weETH,1.1246263696,3.29,19.831472,yellow,Uniswap V3 (Ethereum),wrapped-steth,wrapped-eeth,wstETH/weETH,$3,0.0,D
17,0X5D285F...,USDT,0.0008777056545,376.92,0.673238,red,Uniswap V3 (Ethereum),mixmarvel,tether,0X5D285F.../USDT,$377,0.0,D
17,SPX,WETH,0.0003052386508,1.29,0.687111,red,Uniswap V3 (Ethereum),spx6900,weth,SPX/WETH,$1,0.0,D
17,VITA,USDC,2.399018073,217489.0,-200.401786,red,Uniswap V3 (Ethereum),vitadao,usd-coin,VITA/USDC,"$217,489",0.09,D
17,PAXG,USDC,3367.0297257154,125242.0,0.602989,,Uniswap V3 (Ethereum),pax-gold,usd-coin,PAXG/USDC,"$125,242",0.05,D
17,BOO,WETH,0.000867671046,3.87,0.602817,,Uniswap V3 (Ethereum),spookyswap,weth,BOO/WETH,$4,0.0,D
17,CDCETH,WETH,1.050741153,386.79,1.106516,,Uniswap V3 (Ethereum),crypto-com-staked-eth,weth,CDCETH/WETH,$387,0.0,D
17,0X961DD8...,WETH,0.006606190188,492.66,0.602914,,Uniswap V3 (Ethereum),defigeek-community-japan,weth,0X961DD8.../WETH,$493,0.0,D
17,stETH,WETH,0.981651368,416.17,0.603906,,Uniswap V3 (Ethereum),staked-ether,weth,stETH/WETH,$416,0.0,D
17,CoreDAO,DAI,1.066314121,18400.14,1.271571,,Uniswap V3 (Ethereum),coredao,dai,CoreDAO/DAI,"$18,400",0.01,D
17,0X02E7F8...,WETH,9.586990241e-09,7656.99,0.618111,,Uniswap V3 (Ethereum),kiboshib,weth,0X02E7F8.../WETH,"$7,657",0.0,D
17,aleph,WETH,1.797852954e-05,1.64,0.602992,,Uniswap V3 (Ethereum),aleph,weth,aleph/WETH,$2,0.0,D
17,0X4F14CD...,NFD,0.06000891663,1.91,0.61483,,Uniswap V3 (Ethereum),angry-doge,feisty-doge-nft,0X4F14CD.../NFD,$2,0.0,D
